DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TrabajaPerú,FACTOR07,TuvoTrabajo,Educacion,Sexo,Edad,Situación de Vulnerabilidad
Selva,250302,020332,004,11,0,71.8758087158203,1,Primaria Incompleta,Mujer,44,Pobre No Extremo
Selva,250302,020332,061,11,0,71.8758087158203,1,Primaria Incompleta,Hombre,67,Vulnerable No Pobre
Selva,250302,020332,062,11,0,71.8758087158203,1,Secundaria Completa,Hombre,52,Vulnerable No Pobre
Selva,250302,020332,062,11,0,71.8758087158203,1,Secundaria Completa,Mujer,43,Vulnerable No Pobre
Selva,250302,020332,062,11,0,71.8758087158203,0,Secundaria Completa,Mujer,20,Vulnerable No Pobre
Selva,250302,020332,063,11,0,71.8758087158203,1,Secundaria Incompleta,Hombre,50,Vulnerable No Pobre
Selva,250302,020332,064,11,0,71.8758087158203,1,Secundaria Incompleta,Hombre,41,Vulnerable No Pobre
Selva,250302,020332,064,11,0,71.8758087158203,1,Primaria Incompleta,Mujer,36,Vulnerable No Pobre
Selva,250302,020332,073,11,0,71.8758087158203,1,Primaria Incompleta,Hombre,55,Vulnerable No Pobre
Selva,250302,020332,073,11,0,71.8758087158203,0,Primaria Incompleta,Mujer,51,Vulnerable No Pobre
Selva,250302,020332,073,11,0,71.8758087158203,1,Superior No Universitaria Incompleta,Hombre,20,Vulnerable No Pobre
Selva,250302,020332,074,11,0,71.8758087158203,1,Primaria Completa,Hombre,64,Vulnerable No Pobre
Selva,250302,020332,074,11,0,71.8758087158203,1,Secundaria Completa,Hombre,38,Vulnerable No Pobre
Selva,250302,020602,033,11,0,78.8669052124024,1,Primaria Incompleta,Hombre,42,Vulnerable No Pobre
Selva,250302,020602,033,11,0,78.8669052124024,1,Secundaria Incompleta,Mujer,28,Vulnerable No Pobre
Selva,250302,020602,034,11,0,78.8669052124024,0,Sin Nivel,Mujer,79,Vulnerable No Pobre
Selva,250302,020602,035,11,0,78.8669052124024,1,Secundaria Incompleta,Hombre,39,Vulnerable No Pobre
Selva,250302,020602,035,11,0,78.8669052124024,1,Primaria Incompleta,Mujer,34,Vulnerable No Pobre
Selva,250302,020602,036,11,0,78.8669052124024,1,Primaria Incompleta,Mujer,55,Vulnerable No Pobre
Selva,250302,020602,036,11,0,78.8669052124024,1,Secundaria Incompleta,Mujer,25,Vulnerable No Pobre
Selva,250302,020602,036,11,0,78.8669052124024,1,Secundaria Completa,Hombre,29,Vulnerable No Pobre
Selva,250302,020602,101,11,0,78.8669052124024,1,Secundaria Completa,Hombre,34,Vulnerable No Pobre
Selva,250302,020602,101,11,0,78.8669052124024,1,Secundaria Completa,Mujer,34,Vulnerable No Pobre
Selva,250302,020602,102,11,0,78.8669052124024,1,Primaria Incompleta,Mujer,58,Vulnerable No Pobre
Selva,250302,020602,104,11,0,78.8669052124024,1,Secundaria Completa,Hombre,49,Vulnerable No Pobre
Selva,250302,020602,104,11,0,78.8669052124024,1,Primaria Completa,Mujer,44,Vulnerable No Pobre
Selva,250302,020602,105,11,0,78.8669052124024,1,Primaria Incompleta,Hombre,67,Vulnerable No Pobre
Selva,250302,020602,105,11,0,78.8669052124024,1,Primaria Incompleta,Mujer,54,Vulnerable No Pobre
Selva,250302,020602,105,11,0,78.8669052124024,1,Sin Nivel,Hombre,53,Vulnerable No Pobre
Selva,250303,020289,038,11,0,223.434417724609,0,Primaria Completa,Hombre,69,Vulnerable No Pobre
Selva,250303,020289,038,11,0,223.434417724609,0,Primaria Completa,Mujer,56,Vulnerable No Pobre
Selva,250303,020289,053,11,0,223.434417724609,0,Primaria Completa,Hombre,51,Vulnerable No Pobre
Selva,250303,020289,053,11,0,223.434417724609,1,Primaria Completa,Mujer,46,Vulnerable No Pobre
Selva,250303,020289,068,11,0,223.434417724609,1,Secundaria Completa,Hombre,35,Vulnerable No Pobre
Selva,250303,020289,068,11,0,223.434417724609,0,Primaria Completa,Mujer,31,Vulnerable No Pobre
Selva,250303,020289,082,11,0,223.434417724609,1,Secundaria Completa,Hombre,47,Pobre Extremo
Selva,250303,020289,082,11,0,223.434417724609,0,Primaria Incompleta,Mujer,35,Pobre Extremo
Selva,250303,020319,010,11,0,200.070892333984,1,Primaria Completa,Hombre,39,Vulnerable No Pobre
Selva,250303,020319,010,11,0,200.070892333984,1,Primaria Incompleta,Mujer,36,Vulnerable No Pobre
Selva,250303,020319,010,11,0,200.070892333984,1,Secundaria Completa,Hombre,19,Vulnerable No Pobre
Selva,250303,020319,010,11,0,200.070892333984,0,Secundaria Completa,Hombre,18,Vulnerable No Pobre
Selva,250303,020319,047,11,0,200.070892333984,0,Sin Nivel,Mujer,64,Pobre Extremo
Selva,250303,020319,082,11,0,200.070892333984,1,Secundaria Completa,Hombre,56,Vulnerable No Pobre
Selva,250303,020319,082,11,0,200.070892333984,1,Primaria Completa,Mujer,52,Vulnerable No Pobre
Selva,250303,020319,094,11,0,200.070892333984,1,Superior Universitaria Incompleta,Hombre,40,Pobre No Extremo
Selva,250303,020319,094,11,0,200.070892333984,0,Primaria Completa,Mujer,31,Pobre No Extremo
Selva,250303,020319,105,11,0,200.070892333984,1,Primaria Completa,Hombre,50,Pobre Extremo
Selva,250303,020319,105,11,0,200.070892333984,0,Primaria Completa,Mujer,33,Pobre Extremo
Selva,250303,020319,105,11,0,200.070892333984,0,Primaria Completa,Mujer,19,Pobre Extremo
Selva,250303,020334,101,11,0,74.6622085571289,1,Secundaria Incompleta,Hombre,49,Vulnerable No Pobre
Selva,250303,020334,101,11,0,74.6622085571289,1,Secundaria Incompleta,Mujer,47,Vulnerable No Pobre
Selva,250303,020334,103,11,0,74.6622085571289,1,Primaria Completa,Hombre,62,Vulnerable No Pobre
Selva,250303,020334,103,11,0,74.6622085571289,1,Primaria Incompleta,Mujer,58,Vulnerable No Pobre
Selva,250303,020334,103,11,0,74.6622085571289,0,Secundaria Completa,Mujer,19,Vulnerable No Pobre
Selva,250303,020334,103,11,0,74.6622085571289,1,Primaria Incompleta,Mujer,27,Vulnerable No Pobre
Selva,250303,020334,246,11,0,74.6622085571289,1,Secundaria Incompleta,Mujer,28,Vulnerable No Pobre
Selva,250303,020334,247,11,0,74.6622085571289,1,Primaria Completa,Hombre,68,Vulnerable No Pobre
Selva,250303,020334,249,11,0,74.6622085571289,1,Secundaria Incompleta,Mujer,40,Vulnerable No Pobre
Selva,250303,020334,249,11,0,74.6622085571289,1,Primaria Completa,Hombre,46,Vulnerable No Pobre
Selva,250303,020334,249,11,0,74.6622085571289,1,Secundaria Completa,Hombre,18,Vulnerable No Pobre
Selva,250303,020334,250,11,0,74.6622085571289,1,Primaria Incompleta,Hombre,67,Vulnerable No Pobre
Selva,250303,020334,250,11,0,74.6622085571289,1,Primaria Incompleta,Mujer,65,Vulnerable No Pobre
Selva,250303,020359,017,11,0,78.8669052124024,1,Primaria Incompleta,Mujer,73,Vulnerable No Pobre
Selva,250303,020359,019,11,0,78.8669052124024,0,Secundaria Completa,Mujer,47,Vulnerable No Pobre
Selva,250303,020359,019,11,0,78.8669052124024,1,Superior No Universitaria Incompleta,Hombre,48,Vulnerable No Pobre
Selva,250303,020359,020,11,0,78.8669052124024,1,Primaria Completa,Hombre,78,Vulnerable No Pobre
Selva,250303,020359,020,11,0,78.8669052124024,0,Primaria Incompleta,Mujer,69,Vulnerable No Pobre
Selva,250303,020359,020,11,0,78.8669052124024,1,Primaria Completa,Hombre,53,Vulnerable No Pobre
Selva,250303,020359,058,11,0,78.8669052124024,0,Primaria Incompleta,Mujer,50,Vulnerable No Pobre
Selva,250303,020359,058,11,0,78.8669052124024,1,Primaria Completa,Hombre,49,Vulnerable No Pobre
Selva,250303,020359,058,11,0,78.8669052124024,0,Secundaria Incompleta,Mujer,18,Vulnerable No Pobre
Selva,250303,020359,058,11,0,78.8669052124024,1,Primaria Completa,Hombre,72,Vulnerable No Pobre
Selva,250303,020359,059,11,0,78.8669052124024,1,Superior No Universitaria Completa,Hombre,34,Vulnerable No Pobre
Selva,250303,020359,059,11,0,78.8669052124024,1,Primaria Completa,Mujer,30,Vulnerable No Pobre
Selva,250304,020288,025,11,0,200.070892333984,1,Primaria Completa,Hombre,53,Pobre No Extremo
Selva,250304,020288,025,11,0,200.070892333984,0,Superior Universitaria Completa,Mujer,52,Pobre No Extremo
Selva,250304,020288,047,11,0,200.070892333984,1,Primaria Incompleta,Hombre,66,Vulnerable No Pobre
Selva,250304,020288,047,11,0,200.070892333984,1,Sin Nivel,Mujer,66,Vulnerable No Pobre
Selva,250304,020318,007,11,0,217.689697265625,1,Primaria Completa,Hombre,46,Vulnerable No Pobre
Selva,250304,020318,007,11,0,217.689697265625,0,Primaria Completa,Mujer,42,Vulnerable No Pobre
Selva,250304,020318,026,11,0,217.689697265625,1,Secundaria Incompleta,Mujer,37,Vulnerable No Pobre
Selva,250304,020318,026,11,0,217.689697265625,1,Secundaria Completa,Hombre,32,Vulnerable No Pobre
Selva,250304,020318,026,11,0,217.689697265625,1,Secundaria Completa,Hombre,18,Vulnerable No Pobre
Selva,250304,020318,123,11,0,217.689697265625,1,Secundaria Completa,Hombre,53,Vulnerable No Pobre
Selva,250304,020318,123,11,0,217.689697265625,1,Superior No Universitaria Incompleta,Mujer,36,Vulnerable No Pobre
Selva,250304,020318,123,11,0,217.689697265625,1,Secundaria Completa,Hombre,18,Vulnerable No Pobre
Selva,250304,020350,009,11,0,71.8758087158203,1,Primaria Incompleta,Mujer,48,Vulnerable No Pobre
Selva,250304,020350,009,11,0,71.8758087158203,1,Primaria Incompleta,Hombre,44,Vulnerable No Pobre
Selva,250304,020350,010,11,0,71.8758087158203,1,Primaria Completa,Mujer,27,Pobre Extremo
Selva,250304,020350,010,11,0,71.8758087158203,1,Secundaria Completa,Hombre,27,Pobre Extremo
Selva,250304,020350,110,11,0,71.8758087158203,1,Secundaria Incompleta,Hombre,51,Vulnerable No Pobre
Selva,250304,020350,110,11,0,71.8758087158203,1,Primaria Incompleta,Mujer,44,Vulnerable No Pobre
Selva,250304,020350,111,11,0,71.8758087158203,1,Primaria Incompleta,Hombre,57,Vulnerable No Pobre
Selva,250304,020350,112,11,0,71.8758087158203,1,Superior No Universitaria Completa,Hombre,25,Vulnerable No Pobre
Selva,250304,020350,112,11,0,71.8758087158203,1,Secundaria Completa,Mujer,22,Vulnerable No Pobre
Selva,250305,020308,010,11,0,217.689697265625,1,Sin Nivel,Mujer,58,Pobre No Extremo
Selva,250305,020308,010,11,0,217.689697265625,1,Secundaria Incompleta,Hombre,69,Pobre No Extremo
Selva,250305,020308,010,11,0,217.689697265625,1,Secundaria Completa,Hombre,22,Pobre No Extremo
Selva,250305,020308,031,11,0,217.689697265625,1,Primaria Incompleta,Mujer,43,Vulnerable No Pobre
Selva,250305,020308,031,11,0,217.689697265625,0,Superior No Universitaria Completa,Mujer,23,Vulnerable No Pobre
Selva,250305,020308,031,11,0,217.689697265625,1,Secundaria Completa,Mujer,19,Vulnerable No Pobre
Selva,250305,020308,031,11,0,217.689697265625,1,Secundaria Completa,Hombre,25,Vulnerable No Pobre
Selva,250305,020308,093,11,0,217.689697265625,1,Primaria Completa,Mujer,62,Vulnerable No Pobre
Selva,250305,020308,114,12,0,217.689697265625,0,Primaria Incompleta,Mujer,56,Vulnerable No Pobre
Selva,250305,020308,114,12,0,217.689697265625,0,Superior No Universitaria Incompleta,Mujer,37,Vulnerable No Pobre
Selva,250305,020308,114,12,0,217.689697265625,1,Secundaria Completa,Hombre,29,Vulnerable No Pobre
Selva,250305,020308,114,12,0,217.689697265625,1,Secundaria Incompleta,Hombre,21,Vulnerable No Pobre
Selva,250305,020308,114,22,0,217.689697265625,1,Secundaria Completa,Mujer,31,Pobre No Extremo
Selva,250305,020308,114,22,0,217.689697265625,1,Secundaria Incompleta,Hombre,36,Pobre No Extremo
Selva,250305,020308,134,11,0,217.689697265625,1,Secundaria Incompleta,Hombre,28,Pobre No Extremo
Selva,250305,020308,134,11,0,217.689697265625,0,Secundaria Incompleta,Mujer,26,Pobre No Extremo
Selva,250305,020345,004,11,0,74.6622085571289,1,Primaria Incompleta,Mujer,51,Vulnerable No Pobre
Selva,250305,020345,004,11,0,74.6622085571289,1,Primaria Incompleta,Hombre,58,Vulnerable No Pobre
Selva,250305,020345,004,11,0,74.6622085571289,1,Secundaria Incompleta,Hombre,22,Vulnerable No Pobre
Selva,250305,020345,004,11,0,74.6622085571289,1,Secundaria Incompleta,Hombre,21,Vulnerable No Pobre
Selva,250305,020345,007,11,1,74.6622085571289,1,Secundaria Incompleta,Hombre,45,Vulnerable No Pobre
Selva,250305,020345,007,11,1,74.6622085571289,0,Secundaria Incompleta,Mujer,42,Vulnerable No Pobre
Selva,250305,020345,007,11,1,74.6622085571289,1,Secundaria Completa,Hombre,19,Vulnerable No Pobre
Selva,250305,020345,007,11,1,74.6622085571289,1,Secundaria Incompleta,Mujer,23,Vulnerable No Pobre
Selva,250305,020345,009,11,1,74.6622085571289,1,Secundaria Incompleta,Hombre,34,Vulnerable No Pobre
Selva,250305,020345,009,11,1,74.6622085571289,1,Primaria Incompleta,Mujer,31,Vulnerable No Pobre
Selva,250305,020345,011,11,1,74.6622085571289,1,Secundaria Incompleta,Hombre,63,Vulnerable No Pobre
Selva,250305,020345,011,11,1,74.6622085571289,0,Primaria Incompleta,Mujer,58,Vulnerable No Pobre
Selva,250305,020345,011,11,1,74.6622085571289,1,Secundaria Completa,Mujer,32,Vulnerable No Pobre
Selva,250305,020345,058,11,0,74.6622085571289,0,Sin Nivel,Mujer,91,Pobre No Extremo
Selva,250305,020345,078,11,0,74.6622085571289,1,Secundaria Incompleta,Mujer,38,Vulnerable No Pobre
Selva,250305,020345,078,11,0,74.6622085571289,1,Secundaria Completa,Hombre,18,Vulnerable No Pobre
Selva,250401,020339,041,11,0,65.1257705688477,1,Sin Nivel,Hombre,31,Vulnerable No Pobre
Selva,250401,020339,041,11,0,65.1257705688477,0,Sin Nivel,Mujer,32,Vulnerable No Pobre
Selva,250401,020339,042,11,0,65.1257705688477,1,Primaria Completa,Hombre,58,Vulnerable No Pobre
Selva,250401,020339,042,11,0,65.1257705688477,0,Primaria Completa,Hombre,18,Vulnerable No Pobre
Selva,250401,020339,043,11,0,65.1257705688477,1,Primaria Completa,Hombre,29,Vulnerable No Pobre
Selva,250401,020339,043,11,0,65.1257705688477,0,Primaria Completa,Mujer,28,Vulnerable No Pobre
Selva,250401,020339,044,11,0,65.1257705688477,1,Primaria Incompleta,Hombre,22,Vulnerable No Pobre
Selva,250401,020339,044,11,0,65.1257705688477,1,Sin Nivel,Mujer,22,Vulnerable No Pobre
Selva,250401,020339,099,11,0,65.1257705688477,1,Secundaria Completa,Hombre,44,Vulnerable No Pobre
Selva,250401,020339,099,11,0,65.1257705688477,0,Primaria Incompleta,Mujer,45,Vulnerable No Pobre
Selva,250401,020339,100,11,0,65.1257705688477,1,Secundaria Completa,Hombre,54,Vulnerable No Pobre
Selva,250401,020339,100,11,0,65.1257705688477,0,Primaria Completa,Mujer,44,Vulnerable No Pobre
Selva,250401,020339,102,11,0,65.1257705688477,1,Primaria Incompleta,Hombre,56,Vulnerable No Pobre
Selva,250401,020339,102,11,0,65.1257705688477,0,Primaria Completa,Mujer,49,Vulnerable No Pobre
Selva,250401,020339,102,11,0,65.1257705688477,0,Secundaria Completa,Hombre,33,Vulnerable No Pobre
Selva,250401,020691,029,11,0,65.1257705688477,1,Superior No Universitaria Completa,Hombre,30,Vulnerable No Pobre
Selva,250401,020691,029,11,0,65.1257705688477,0,Primaria Completa,Mujer,19,Vulnerable No Pobre
Selva,250401,020691,125,11,0,65.1257705688477,1,Superior Universitaria Completa,Mujer,49,Vulnerable No Pobre
Selva,250401,020691,125,11,0,65.1257705688477,0,Superior Universitaria Incompleta,Hombre,23,Vulnerable No Pobre
Lima Metropolitana,070101,016165,094,11,0,135.065139770508,0,Superior Universitaria Completa,Hombre,43,Pobre No Extremo
Lima Metropolitana,070101,016165,094,11,0,135.065139770508,0,Superior Universitaria Incompleta,Mujer,73,Pobre No Extremo
Lima Metropolitana,070101,016168,026,11,0,131.164047241211,1,Secundaria Completa,Hombre,31,Vulnerable No Pobre
Lima Metropolitana,070101,016168,026,11,0,131.164047241211,1,Secundaria Completa,Mujer,29,Vulnerable No Pobre
Lima Metropolitana,070101,016168,172,11,0,131.164047241211,0,Secundaria Completa,Hombre,66,Vulnerable No Pobre
Lima Metropolitana,070101,016168,172,11,0,131.164047241211,0,Superior No Universitaria Completa,Mujer,57,Vulnerable No Pobre
Lima Metropolitana,070101,016168,172,11,0,131.164047241211,1,Superior Universitaria Incompleta,Hombre,35,Vulnerable No Pobre
Lima Metropolitana,070101,016168,172,11,0,131.164047241211,1,Superior Universitaria Completa,Mujer,26,Vulnerable No Pobre
Lima Metropolitana,070101,016173,012,11,0,600.870788574219,0,Primaria Incompleta,Hombre,77,Pobre No Extremo
Lima Metropolitana,070101,016173,012,11,0,600.870788574219,0,Primaria Incompleta,Mujer,78,Pobre No Extremo
Lima Metropolitana,070101,016173,012,11,0,600.870788574219,0,Secundaria Completa,Hombre,50,Pobre No Extremo
Lima Metropolitana,070101,016173,012,11,0,600.870788574219,1,Secundaria Completa,Hombre,46,Pobre No Extremo
Lima Metropolitana,070101,016173,012,11,0,600.870788574219,0,Secundaria Completa,Hombre,39,Pobre No Extremo
Lima Metropolitana,070101,016173,012,11,0,600.870788574219,0,Sin Nivel,Hombre,19,Pobre No Extremo
Lima Metropolitana,070101,016173,050,11,0,600.870788574219,0,Secundaria Completa,Mujer,47,Vulnerable No Pobre
Lima Metropolitana,070101,016173,050,11,0,600.870788574219,1,Secundaria Completa,Hombre,47,Vulnerable No Pobre
Lima Metropolitana,070101,016173,050,11,0,600.870788574219,1,Superior No Universitaria Completa,Hombre,23,Vulnerable No Pobre
Lima Metropolitana,070101,016173,050,11,0,600.870788574219,0,Secundaria Completa,Hombre,20,Vulnerable No Pobre
Lima Metropolitana,070101,016173,050,11,0,600.870788574219,0,Secundaria Incompleta,Mujer,19,Vulnerable No Pobre
Lima Metropolitana,070101,016173,107,11,0,600.870788574219,0,Primaria Completa,Mujer,66,Pobre No Extremo
Lima Metropolitana,070101,016173,107,11,0,600.870788574219,1,Secundaria Incompleta,Mujer,23,Pobre No Extremo
Lima Metropolitana,070101,016183,126,11,0,131.164047241211,0,Superior Universitaria Incompleta,Mujer,75,Vulnerable No Pobre
Lima Metropolitana,070101,016183,126,11,0,131.164047241211,1,Secundaria Completa,Hombre,49,Vulnerable No Pobre
Lima Metropolitana,070101,016183,126,11,0,131.164047241211,0,Básica especial,Hombre,46,Vulnerable No Pobre
Lima Metropolitana,070101,016183,126,11,0,131.164047241211,1,Secundaria Completa,Hombre,46,Vulnerable No Pobre
Lima Metropolitana,070101,016183,126,11,0,131.164047241211,1,Superior No Universitaria Completa,Mujer,38,Vulnerable No Pobre
Lima Metropolitana,070101,016183,126,11,0,131.164047241211,1,Secundaria Completa,Hombre,48,Vulnerable No Pobre
Lima Metropolitana,070101,016183,165,11,0,131.164047241211,1,Superior No Universitaria Completa,Hombre,39,Vulnerable No Pobre
Lima Metropolitana,070101,016183,165,11,0,131.164047241211,0,Secundaria Incompleta,Mujer,37,Vulnerable No Pobre
Lima Metropolitana,070101,016183,165,11,0,131.164047241211,1,Superior Universitaria Incompleta,Hombre,22,Vulnerable No Pobre
Lima Metropolitana,070101,016184,010,11,0,289.513549804688,1,Secundaria Incompleta,Mujer,69,Pobre No Extremo
Lima Metropolitana,070101,016184,010,11,0,289.513549804688,0,Secundaria Completa,Hombre,53,Pobre No Extremo
Lima Metropolitana,070101,016184,010,11,0,289.513549804688,1,Secundaria Completa,Mujer,51,Pobre No Extremo
Lima Metropolitana,070101,016186,048,11,0,279.561218261719,0,Secundaria Completa,Mujer,35,Vulnerable No Pobre
Lima Metropolitana,070101,016186,048,11,0,279.561218261719,1,Secundaria Completa,Hombre,32,Vulnerable No Pobre
Lima Metropolitana,070101,016186,064,11,0,279.561218261719,1,Sin Nivel,Hombre,75,Vulnerable No Pobre
Lima Metropolitana,070101,016186,064,11,0,279.561218261719,0,Sin Nivel,Mujer,77,Vulnerable No Pobre
Lima Metropolitana,070101,016187,017,11,0,408.605529785156,1,Secundaria Completa,Hombre,50,Vulnerable No Pobre
Lima Metropolitana,070101,016187,017,11,0,408.605529785156,1,Superior Universitaria Completa,Mujer,30,Vulnerable No Pobre
Lima Metropolitana,070101,016187,017,11,0,408.605529785156,1,Superior Universitaria Completa,Mujer,28,Vulnerable No Pobre
Lima Metropolitana,070101,016187,066,11,0,408.605529785156,0,Primaria Completa,Hombre,92,Pobre No Extremo
Lima Metropolitana,070101,016187,066,11,0,408.605529785156,0,Superior No Universitaria Completa,Mujer,50,Pobre No Extremo
Lima Metropolitana,070101,016187,066,11,0,408.605529785156,0,Secundaria Completa,Hombre,35,Pobre No Extremo
Lima Metropolitana,070101,016187,134,11,0,408.605529785156,1,Secundaria Completa,Hombre,29,Pobre No Extremo
Lima Metropolitana,070101,016187,134,11,0,408.605529785156,1,Secundaria Incompleta,Mujer,30,Pobre No Extremo
Lima Metropolitana,070101,016187,157,11,0,408.605529785156,0,Primaria Incompleta,Hombre,75,Vulnerable No Pobre
Lima Metropolitana,070101,016187,157,11,0,408.605529785156,0,Sin Nivel,Mujer,71,Vulnerable No Pobre
